PassengerId,Survived
1216,0.8666666666666667
1217,0.8666666666666667
1218,0.8666666666666667
1219,0.8666666666666667
1220,0.8666666666666667
1221,0.8666666666666667
1222,0.8666666666666667
1223,0.8666666666666667
1224,0.8666666666666667
1225,0.8666666666666667
1226,0.8666666666666667
1227,0.8666666666666667
1228,0.8666666666666667
1229,0.8666666666666667
1230,0.8666666666666667
1231,0.8666666666666667
1232,0.8666666666666667
1233,0.8666666666666667
1234,0.8666666666666667
1235,0.8666666666666667
1236,0.8666666666666667
1237,0.8666666666666667
1238,0.8666666666666667
1239,0.8666666666666667
1240,0.8666666666666667
1241,0.8666666666666667
1242,0.8666666666666667
1243,0.8666666666666667
1244,0.8666666666666667
1245,0.8666666666666667
1246,0.8666666666666667
1247,0.8666666666666667
1248,0.8666666666666667
1249,0.8666666666666667
1250,0.8666666666666667
1251,0.8666666666666667
1252,0.8666666666666667
1253,0.8666666666666667
1254,0.8666666666666667
1255,0.8666666666666667
1256,0.8666666666666667
1257,0.8666666666666667
1258,0.8666666666666667
1259,0.8666666666666667
1260,0.8666666666666667
1261,0.8666666666666667
1262,0.8666666666666667
1263,0.8666666666666667
1264,0.8666666666666667
1265,0.8666666666666667
1266,0.8666666666666667
1267,0.8666666666666667
1268,0.8666666666666667
1269,0.8666666666666667
1270,0.8666666666666667
1271,0.8666666666666667
1272,0.8666666666666667
1273,0.8666666666666667
1274,0.8666666666666667
1275,0.8666666666666667
1276,0.8666666666666667
1277,0.8666666666666667
1278,0.8666666666666667
1279,0.8666666666666667
1280,0.8666666666666667
1281,0.8666666666666667
1282,0.8666666666666667
1283,0.8666666666666667
1284,0.8666666666666667
1285,0.8666666666666667
1286,0.8666666666666667
1287,0.8666666666666667
1288,0.8666666666666667
1289,0.8666666666666667
1290,0.8666666666666667
1291,0.8666666666666667
1292,0.8666666666666667
1293,0.8666666666666667
1294,0.8666666666666667
1295,0.8666666666666667
1296,0.8666666666666667
1297,0.8666666666666667
1298,0.8666666666666667
1299,0.8666666666666667
1300,0.8666666666666667
1301,0.8666666666666667
1302,0.8666666666666667
1303,0.8666666666666667
1304,0.8666666666666667
1305,0.8666666666666667
1306,0.8666666666666667
1307,0.8666666666666667
1308,0.8666666666666667
1309,0.8666666666666667
